"sno_student","questionnaire_classification_final","questionnaire_type_initial","school","sno_questionnaire","sno_statement","sno_segment","sno","statement_first","statement_unique","statement_coded_multiple","age","gender","school_grade","consent_given","what_subjects_listed","what.follow.up.statenents.given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_3_final_coding_separate","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.1_final_coding_separate","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","coding_round_4.2_final_coding_separate","comment","additional.comment","statement_Kinyarwanda","statement_English","statement_stem","statement_in_first_person","auxiliary_verb_used","verb_used","verb_negated","adverb_used","object_1_used","object_2_used","object_3_used","type","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_c","biology_d","biology_m","biology_u","chemistry_c","chemistry_d","chemistry_m","chemistry_u","english_c","english_d","english_m","english_u","entrepreneurship_c","entrepreneurship_d","entrepreneurship_m","entrepreneurship_u","french_c","french_d","french_m","french_u","geography_c","geography_d","geography_m","geography_u","history_c","history_d","history_m","history_u","ict_c","ict_d","ict_m","ict_u","kinyarwanda_c","kinyarwanda_d","kinyarwanda_m","kinyarwanda_u","kiswahili_c","kiswahili_d","kiswahili_m","kiswahili_u","literature_c","literature_d","literature_m","literature_u","mathematics_c","mathematics_d","mathematics_m","mathematics_u","physics_c","physics_d","physics_m","physics_u","religion_c","religion_d","religion_m","religion_u","sports_c","sports_d","sports_m","sports_u","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
"94","motivation","demotivation","A","n38","nm38_9","nm38_9_1","motivation5238_9","no","yes","no","15","female","1","yes","chemistry,francais,physics,swahili",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"expectancy","utility",NA,NA,"coder 1","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/general","changed later",NA,"ngira ishyaka gukora umwitozo binyungura ibitekerezo","i have motivation to do my homework, it broaden my mind/thoughts","binyungura ibitekerezo","no",NA,"kungura",NA,NA,"ikitekerezo",NA,NA,"motivation","English,Geography,Physics,Ikinyarwnda,Biology and History","Chemistry,Francais,Physics,Swahili","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.278,0.567,0.433,0.313,0.556,0.51,0.467,0.494,0.492,0.683,0.792,0.55,0.425,0.7,0.617,0.9
"94","confidence","confidence","A","n92","nc92_1","nc92_1_1","confidence5192_1","yes","yes","yes","15","female","1","yes","english,geography,physics,ikinyarwnda,biology and history",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[empty]","[empty]","[empty]","[empty]",NA,NA,"expectancy",NA,NA,"ngiye kubisubiza nka bikora","i am going to answer it and do it","kubisubiza","yes","none","gusubiza",NA,NA,NA,NA,NA,"confidence","English,Geography,Physics,Ikinyarwnda,Biology and History","Chemistry,Francais,Physics,Swahili","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.278,0.567,0.433,0.313,0.556,0.51,0.467,0.494,0.492,0.683,0.792,0.55,0.425,0.7,0.617,0.9
"94","confidence","confidence","A","n92","nc92_1","nc92_1_2","confidence5192_1","no","no",NA,"15","female","1","yes","english,geography,physics,ikinyarwnda,biology and history",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[empty]","[empty]","[empty]","[empty]",NA,NA,"expectancy",NA,NA,"ngiye kubisubiza nka bikora","i am going to answer it and do it","nka bikora","yes","none","gukora",NA,NA,NA,NA,NA,"confidence","English,Geography,Physics,Ikinyarwnda,Biology and History","Chemistry,Francais,Physics,Swahili","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.278,0.567,0.433,0.313,0.556,0.51,0.467,0.494,0.492,0.683,0.792,0.55,0.425,0.7,0.617,0.9
"94","confidence","confidence","A","n92","nc92_2","nc92_2_1","confidence5192_2","no","yes","no","15","female","1","yes","english,geography,physics,ikinyarwnda,biology and history",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[empty]","[empty]","[empty]","[empty]",NA,NA,"expectancy",NA,NA,"kandi ndi bubikore","and that i will get it right","kandi ndi bubikore","yes","none","gukora",NA,NA,NA,NA,NA,"confidence","English,Geography,Physics,Ikinyarwnda,Biology and History","Chemistry,Francais,Physics,Swahili","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.278,0.567,0.433,0.313,0.556,0.51,0.467,0.494,0.492,0.683,0.792,0.55,0.425,0.7,0.617,0.9
"94","confidence","confidence","A","n92","nc92_3","nc92_3_1","confidence5192_3","no","yes","no","15","female","1","yes","english,geography,physics,ikinyarwnda,biology and history",NA,"no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[empty]","[empty]","[empty]","[empty]",NA,NA,NA,NA,NA,"bamwe mubanyenshuri bigirira ikizere byumwihariko mu mibare cyangwa ikinyarwanda","some of the students are confident/comfortable especially in mathematics and kinyarwanda",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,"English,Geography,Physics,Ikinyarwnda,Biology and History","Chemistry,Francais,Physics,Swahili","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.278,0.567,0.433,0.313,0.556,0.51,0.467,0.494,0.492,0.683,0.792,0.55,0.425,0.7,0.617,0.9
"94","confidence","confidence","A","n92","nc92_4","nc92_4_1","confidence5192_4","no","yes","no","15","female","1","yes","english,geography,physics,ikinyarwnda,biology and history",NA,"yes","yes","yes","agreement","unconfidence","unconfidence","unconfidence","agreement","no",NA,NA,NA,"different",NA,NA,NA,"coder 1","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[empty]","[empty]","[empty]","[empty]",NA,NA,NA,NA,NA,"hari igihe numva ntakizere mbifitiye bitiwe ni byari byo","they are times i am not confident depending on what it is",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"unconfidence","English,Geography,Physics,Ikinyarwnda,Biology and History","Chemistry,Francais,Physics,Swahili","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.278,0.567,0.433,0.313,0.556,0.51,0.467,0.494,0.492,0.683,0.792,0.55,0.425,0.7,0.617,0.9
"94","confidence","confidence","A","n92","nc92_5","nc92_5_1","confidence5192_5","no","yes","no","15","female","1","yes","english,geography,physics,ikinyarwnda,biology and history",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different","different","consequence",NA,NA,"consequence",NA,NA,"agreement","consequence","consequence","[empty]","[empty]","[empty]","[empty]",NA,NA,"consequence",NA,"expectation","mpakura ubumenyi buruta ubwo nari mfite","i come out with more knowledge than i had",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","English,Geography,Physics,Ikinyarwnda,Biology and History","Chemistry,Francais,Physics,Swahili","","",1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.278,0.567,0.433,0.313,0.556,0.51,0.467,0.494,0.492,0.683,0.792,0.55,0.425,0.7,0.617,0.9
"95","motivation","motivation","A","n41","nm41_1","nm41_1_1","motivation5341_1","yes","yes","yes","13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"mba mw'umva kubera ko mba mbona ari isomo n'umva kandi nzi","i understand because i see it to be a lesson i understand and know","mba mw'umva","yes","kubona","kumva",NA,NA,"isomo",NA,NA,"motivation","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","motivation","motivation","A","n41","nm41_1","nm41_1_2","motivation5341_1","no","no",NA,"13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"mba mw'umva kubera ko mba mbona ari isomo n'umva kandi nzi","i understand because i see it to be a lesson i understand and know","mba mbona ari isomo n'umva","yes","kubona","kumenya",NA,NA,"isomo",NA,NA,"motivation","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","motivation","motivation","A","n41","nm41_1","nm41_1_3","motivation5341_1","no","no",NA,"13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"mba mw'umva kubera ko mba mbona ari isomo n'umva kandi nzi","i understand because i see it to be a lesson i understand and know","mba mbona ari isomo nzi","yes","kubona","kumenya",NA,NA,"isomo",NA,NA,"motivation","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","motivation","motivation","A","n41","nm41_10","nm41_10_1","motivation5341_10","no","yes","no","13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"yes","no","no","coder 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nkaba mbashimiye","and i thank you for that",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","motivation","motivation","A","n41","nm41_2","nm41_2_1","motivation5341_2","no","yes","yes","13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different","expectancy",NA,NA,"different",NA,NA,NA,"coder 1","expectancy/ different","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"mba mbona umwarimu urinyigisha asobanura neza nk'umva nanjye ndabizi","i feel like the teacher who teaches it explains it well and i feel like i know it","mba mbona umwarimu urinyigisha asobanura neza nk'umva nanjye ndabizi","yes","kumva","kumenya",NA,NA,NA,NA,NA,"motivation","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","motivation","motivation","A","n41","nm41_2","nm41_2_2","motivation5341_2","no","no",NA,"13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different","expectancy",NA,NA,"different",NA,NA,NA,"agreement","expectancy/ different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",NA,"school support [teaching quality]","mba mbona umwarimu urinyigisha asobanura neza nk'umva nanjye ndabizi","i feel like the teacher who teaches it explains it well and i feel like i know it",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motivation","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","motivation","motivation","A","n41","nm41_3","nm41_3_1","motivation5341_3","no","yes","no","13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different","positive",NA,NA,"different",NA,NA,NA,"agreement","different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",NA,"motivation","iyo nje kw'ishuri mba  n'umva mfite umwete wo kwiga noneho bityo nkabasha kwiga neza","when i come to school i feel like i have the drive to study, and so i want to study well",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motivation","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","motivation","motivation","A","n41","nm41_4","nm41_4_1","motivation5341_4","no","yes","no","13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"expectancy","positive",NA,NA,"coder 2","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"kuko mba n'umva but je me sens fierre de travaille a l'ecole a partage des ides avec mes college de classe","because i understand but i feel proud of working at school, sharing ideas with my colleges in class","kuko mba n'umva but je me sens fierre de travaille a l'ecole a partage des ides avec mes college de classe","yes","none","kumva",NA,NA,"icyizere",NA,NA,"motivation","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","motivation","motivation","A","n41","nm41_5","nm41_5_1","motivation5341_5","no","yes","no","13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different","expectancy","different",NA,"different","task difficulty",NA,NA,"agreement","different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",NA,"school support [general]","erega n'ababyeyi baba bari kunshinshikariza kwiga bityo nkabasha kwiga neza cyane n'umwete mwinshi","my parents encourage me to study, so then i am able to study so well with a lot of drive",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motivation","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","motivation","motivation","A","n41","nm41_6","nm41_6_1","motivation5341_6","no","yes","no","13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"expectancy",NA,NA,NA,"none","different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"none","source","other factors",NA,"study habits","kuko mba n'umva niga neza cyane","because i feel like i study very well",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motivation","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","motivation","motivation","A","n41","nm41_7","nm41_7_1","motivation5341_7","no","yes","no","13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",NA,"school support [general]","kubera ko inshuti zanjye ziba zinshinshikariza [kwiga?] cyane","because my friends encourage me to study",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motivation","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","motivation","motivation","A","n41","nm41_8","nm41_8_1","motivation5341_8","no","yes","no","13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",NA,NA,"kandi mba mbyishimiye rwose","and i am happy about it all","kandi mba mbyishimiye rwose","yes","none","kwishima",NA,NA,NA,NA,NA,"motivation","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","motivation","motivation","A","n41","nm41_9","nm41_9_1","motivation5341_9","no","yes","no","13","female","1","yes","kinyarwanda,francais,biology,english,geography,sport,ict",NA,"no","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kandi namwe mukaba mu binshinshikariza","and you guys also encourage me",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","confidence","unconfidence","A","n98","nc98_1","nc98_1_1","confidence5398_1","yes","yes","yes","13","female","1","yes","interpreneurship,chemistry,literature,physics,kiswahili,maths",NA,"yes","yes","yes","agreement","unconfidence","unconfidence","unconfidence","agreement","different","task difficulty",NA,NA,"different",NA,NA,NA,"none","expectancy/ task difficulty","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[empty]","[empty]","[empty]","[empty]",NA,NA,"expectancy",NA,NA,"ari amasomo ntaba numva aba angora iyo ndi mw'ishuri","these are lessons/subjects i don’t understand and that are hard for me in class","ari amasomo ntaba numva","yes","none","kumva","da/ ta",NA,"isomo",NA,NA,"unconfidence","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
"95","confidence","unconfidence","A","n98","nc98_1","nc98_1_2","confidence5398_1","no","no",NA,"13","female","1","yes","interpreneurship,chemistry,literature,physics,kiswahili,maths",NA,"yes","yes","yes","agreement","unconfidence","unconfidence","unconfidence","agreement","different","task difficulty",NA,NA,"different",NA,NA,NA,"coder 1","expectancy/ task difficulty","task difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[empty]","[empty]","[empty]","[empty]",NA,NA,"costs/effort",NA,NA,"ari amasomo ntaba numva aba angora iyo ndi mw'ishuri","these are lessons/subjects i don’t understand and that are hard for me in class","aba angora","no","none","kugora",NA,NA,NA,NA,NA,"unconfidence","","","Kinyarwanda,Francais,Biology,English,Geography,Sport,ICT","Interpreneurship,Chemistry,Literature,Physics,Kiswahili,Maths",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,0.344,0.588,0.413,0.475,0.511,0.587,0.411,0.389,0.408,0.683,0.642,0.842,0.567,0.483,0.717,0.833
