"sno_student","sno","data_type","questionnaire_type","school","age","gender","school_grade","consent_given","what.follow.up.statenents.given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","final_coding","expectancies","value","value/intrinsic","value/utility","value/utility/daily life","value/utility/general","value/utility/learning utility","value/utility/other","value/utility/school utility","value/utility/social utility","value/utility/useless","costs","costs/effort","costs/emotional","costs/opportunity","costs/outside","goals","goals/evaluative","goals/family support","goals/mastery","goals/normative","goals/outcome","goals/social approval","goals/social concern","goals/social responsibility","goals/social status","other factors","consequence","statement_Kinyarwanda","statement_English","statement_stem","statement_in_first_person","auxiliary_verb_used","verb_used","verb_negated","adverb_used","object_1_used","object_2_used","object_3_used","type","what_subjects_listed","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_con","biology_demot","biology_mot","biology_uncon","chemistry_con","chemistry_demot","chemistry_mot","chemistry_uncon","english_con","english_demot","english_mot","english_uncon","entrepreneurship_con","entrepreneurship_demot","entrepreneurship_mot","entrepreneurship_uncon","french_con","french_demot","french_mot","french_uncon","geography_con","geography_demot","geography_mot","geography_uncon","history_con","history_demot","history_mot","history_uncon","ict_con","ict_demot","ict_mot","ict_uncon","kinyarwanda_con","kinyarwanda_demot","kinyarwanda_mot","kinyarwanda_uncon","kiswahili_con","kiswahili_demot","kiswahili_mot","kiswahili_uncon","literature_con","literature_demot","literature_mot","literature_uncon","mathematics_con","mathematics_demot","mathematics_mot","mathematics_uncon","physics_con","physics_demot","physics_mot","physics_uncon","religion_con","religion_demot","religion_mot","religion_uncon","sports_con","sports_demot","sports_mot","sports_uncon","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
159,"m125_125_2","motivation","motivation","B",14,"female","1","yes",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"ability",NA,NA,NA,"coder 1","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"consequence",NA,"coder 2","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"nyine hari igihe wumva ushaka kuba wabisuburamo kugira ngo nimba utabyumvise wenda ukabaza mugenzi wawe akagusobanurira ikibazo runaka kugira ngo nibaguha iyo myitozo urushe ho kubyumva","at times you want to go through the it again, so that if you did not understand it you might ask your friend, and they explain a certain question to you so that when you are given those exercises your able to understand it better",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motivation","ikinyarwanda,history","","","Ikinyarwanda,History","Physics,Mathematics",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.367,0.435,0.467,0.417,0.514,0.277,0.45,0.425,0.488,0.508,0.692,0.604,0.425,0.592,0.567,0.9
159,"m126_126_2","confidence","unconfidence","B",14,"female","1","yes",NA,"yes","no","no","coder 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"bashobora guhita bagutuma umubyeyi wenda wiriwe usakuza baguha uwo mwitozo bikakunanira kuko uba ntacyo wumvise cyangwa hari ikibazo ufite","they might call your parents to school perhaps because you have been making a lot of noise at school instead of working on your exercises as you don't understand it or are having trouble with it",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,"physics,mathematics","","","Ikinyarwanda,History","Physics,Mathematics",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.367,0.435,0.467,0.417,0.514,0.277,0.45,0.425,0.488,0.508,0.692,0.604,0.425,0.592,0.567,0.9
159,"m125_125_3","motivation","motivation","B",14,"female","1","yes",NA,"no","yes","yes","coder 2","motivation","motivation","motivation","agreement","different",NA,NA,NA,"ability","different",NA,NA,"coder 1","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"iyo twegereje nkikizamini ukumva hari ibyo utumva mwaba mwarize kera ariko utabyibuka uboneraho n'umwanya wo gusobanuza kugira ngo niba kibabaza uzahite ucyibuka kuko ntabwo byose wabishyiramo umwanya umwe n'ibyo utumva","when it's almost time for the exam and there are some of what you have learned earlier  that you may not still remember, you take the opportunity to ask for help so that you remember it when it is set in the exam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motivation","ikinyarwanda,history","","","Ikinyarwanda,History","Physics,Mathematics",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.367,0.435,0.467,0.417,0.514,0.277,0.45,0.425,0.488,0.508,0.692,0.604,0.425,0.592,0.567,0.9
159,"m126_126_3","confidence","unconfidence","B",14,"female","1","yes",NA,"yes","yes","yes","agreement","unconfidence","unconfidence","unconfidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"hari ibihembo wenda byagenewe abatsinze wowe ukumva ntiwigirira ikizere ngo ube wajya muri ayo marushanwa ngo nawe ube wakegukana ibyo bihembo","there are rewards reserved for best performers and you don't feel confident enough to compete as well and try out your own luck to win the rewards",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"unconfidence","physics,mathematics","","","Ikinyarwanda,History","Physics,Mathematics",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.367,0.435,0.467,0.417,0.514,0.277,0.45,0.425,0.488,0.508,0.692,0.604,0.425,0.592,0.567,0.9
159,"m126_126_1","confidence","unconfidence","B",14,"female","1","yes",NA,"yes","no","no","coder 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"mwarimu watanze iyo myitozo ashobora kuya ndika kundangamanota yawe kandi wowe mumbaraga nke ufite muri uwo mwitozo wenda utawumva ukumva ntiwigirira ikizere bitewe nuko uryumva cyangwa utabyumvise","the teacher who gave out the exercises might record it on your report card whereas you don't understand it in your own little capacity which makes you feel inconfident as a result because you didn't understand it",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,"physics,mathematics","","","Ikinyarwanda,History","Physics,Mathematics",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.367,0.435,0.467,0.417,0.514,0.277,0.45,0.425,0.488,0.508,0.692,0.604,0.425,0.592,0.567,0.9
160,"n113_113_1","confidence","confidence","A",15,"female","1","yes",NA,"yes","no","yes","coder 1","unconfidence","confidence","unconfidence","coder 1","different",NA,NA,NA,"different","ability",NA,NA,"coder 1","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"numva nakwirinda ikinshuka kugira ngo mbashe kwiha ikizere cyo gutsinda","to not buy into temptation, so i can have the confidence to succeed",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"unconfidence","ikinyarwanda,sports,ict,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n5_5_9","motivation","demotivation","A",15,"female","1","yes",NA,"no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"nta shyaka nigirira mu gutsinda","i don’t have motivation in succeeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ikinyarwnda,ict,sports,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n113_113_2","confidence","confidence","A",15,"female","1","yes",NA,"yes","yes","yes","agreement","unconfidence","confidence","unconfidence","coder 1","different","ability",NA,NA,"ability","different",NA,NA,"agreement","ability/ different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","expectancies-consequence",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"mba nshaka gutsinda ariko nuko haba hari ibyo mba ntasobanukiwe","i wish to succeed but there are things i don’t understand","ibyo mba ntasobanukiwe","yes","none","gusobanukirwa","da/ ta",NA,"icyo",NA,NA,"unconfidence","ikinyarwanda,sports,ict,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n113_113_6","confidence","confidence","A",15,"female","1","yes",NA,"yes","yes","yes","agreement","unconfidence","confidence","unconfidence","coder 1","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ntekereza ko nshobora gutsinda cynagwa si ntsinde","i think that i can succed or not succeed/fail","ntekereza ko nshobora gutsinda","yes","gushobora","gutsinda",NA,NA,NA,NA,NA,"unconfidence","ikinyarwanda,sports,ict,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n113_113_3","confidence","confidence","A",15,"female","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nigirira ikizere numva nshobora gutsinda","i am confident,know i can succeed","nigirira ikizere numva nshobora gutsinda","yes","kumva gushobora","gutsinda",NA,NA,NA,NA,NA,"confidence","ikinyarwanda,sports,ict,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n5_5_7","motivation","demotivation","A",15,"female","1","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hari ibyo mba ntazi","there are some things i don’t know","mba ntazi","yes","none","kumenya","da/ ta",NA,NA,NA,NA,"demotivation","ikinyarwnda,ict,sports,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n113_113_5","confidence","confidence","A",15,"female","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability","different",NA,NA,"ability","different",NA,NA,"agreement","ability/ different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","expectancies-consequence",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"nshobora gutsinda nkirinda ibindangaza","i can succeed, not get distracted","nshobora gutsinda nkirinda ibindangaza","yes","gushobora","gutsinda",NA,NA,NA,NA,NA,"confidence","ikinyarwanda,sports,ict,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n113_113_7","confidence","confidence","A",15,"female","1","yes",NA,"yes","yes","yes","agreement","unconfidence","unconfidence","unconfidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"source",NA,"coder 1","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"nta muhate mba mfite","i am not driven",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"unconfidence","ikinyarwanda,sports,ict,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n113_113_9","confidence","confidence","A",15,"female","1","yes",NA,"yes","yes","yes","agreement","unconfidence","confidence","confidence","coder 2","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"source",NA,"coder 1","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"mba numva nakorana ubushake","i work with effort",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","ikinyarwanda,sports,ict,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n113_113_4","confidence","confidence","A",15,"female","1","yes",NA,"yes","no","yes","coder 1","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"different","ability",NA,NA,"coder 2","ability/ different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","expectancies-other factors",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"nkunda kwiga ariko nuko ntafata iyo mbonye umfasha ndatsinda","i love studying but i do not memorize; if i have someone to help i succeed","ntafata","yes","none","gufata","da/ ta",NA,NA,NA,NA,"confidence","ikinyarwanda,sports,ict,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n5_5_8","motivation","demotivation","A",15,"female","1","yes",NA,"yes","yes","yes","agreement","demotivation","motivation","demotivation","coder 1","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kuko mba nshaka kugira amanota meza ntibikunde","because i want to have good marks but it doesn't work out","kuko mba nshaka kugira amanota meza ntibikunde","yes","none","gukunda",NA,NA,NA,NA,NA,"demotivation","ikinyarwnda,ict,sports,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n5_5_6","motivation","demotivation","A",15,"female","1","yes",NA,"yes","yes","yes","agreement","demotivation","motivation","motivation","coder 2","different",NA,NA,NA,"goals",NA,NA,NA,"coder 1","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"mba nskaka ko ubwenge mbwerekeza mu kwiga","i want that my mind/ brain focusses on studying",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motivation","ikinyarwnda,ict,sports,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n113_113_8","confidence","confidence","A",15,"female","1","yes",NA,"yes","yes","yes","agreement","unconfidence","unconfidence","unconfidence","agreement","ability","negative",NA,NA,"different",NA,NA,NA,"coder 1","ability/ negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies-costs/emotional",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba numva ntishimye kubera kudafata","i am not content/happy because i cannot memorize","mba numva ntishimye kubera kudafata","yes","none","gufata","da/ ta",NA,NA,NA,NA,"unconfidence","ikinyarwanda,sports,ict,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n5_5_1","motivation","demotivation","A",15,"female","1","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kubera ko nta fata","because i don’t memorize","kubera ko nta fata","yes","none","gufata","da/ ta",NA,NA,NA,NA,"demotivation","ikinyarwnda,ict,sports,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n5_5_2","motivation","demotivation","A",15,"female","1","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative",NA,NA,NA,"agreement","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mbantishimye","i am not happy","mbantishimye","yes","none","kwishima","da/ ta",NA,NA,NA,NA,"demotivation","ikinyarwnda,ict,sports,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
160,"n5_5_5","motivation","demotivation","A",15,"female","1","yes",NA,"yes","no","yes","coder 1","demotivation","motivation","demotivation","coder 1","ability",NA,NA,NA,"different","ability",NA,NA,"none","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"mba numva mfite nkuwa nsobanurira neza natsinda","i feel if i had someone to explain well i would succeed",NA,NA,NA,NA,NA,NA,NA,NA,NA,"demotivation","ikinyarwnda,ict,sports,physics","Ikinyarwanda,Sports,ICT,Physics","Ikinyarwnda,ICT,Sports,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0.383,0.538,0.421,0.438,0.683,0.543,0.517,0.517,0.383,0.608,0.542,0.542,0.5,0.717,0.617,0.733
