sno_student,questionnaire_classification_final,questionnaire_type_initial,school,sno_questionnaire,sno_statement,sno_segment,sno,statement_first,statement_unique,statement_coded_multiple,age,gender,school_grade,consent_given,what_subjects_listed,what follow-up statenents given,coding_round_1_coder_1,coding_round_1_coder_2,coding_round_1_final_coding,coding_round_1_coder_agreement,coding_round_2_coder_1,coding_round_2_coder_2,coding_round_2_final_coding,coding_round_2_coder_agreement,coding_round_3_coder_1_answer_1,coding_round_3_coder_1_answer_2,coding_round_3_coder_1_answer_3,coding_round_3_coder_1_answer_4,coding_round_3_coder_2_answer_1,coding_round_3_coder_2_answer_2,coding_round_3_coder_2_answer_3,coding_round_3_coder_2_answer_4,coding_round_3_coder_agreement,coding_round_3_final_coding_overall,coding_round_3_final_coding_separate,coding_round_4.1_coder_1_answer_1,coding_round_4.1_coder_1_answer_2,coding_round_4.1_coder_1_answer_3,coding_round_4.1_coder_2_answer_1,coding_round_4.1_coder_2_answer_2,coding_round_4.1_coder_2_answer_3,coding_round_4.1_coder_agreement,coding_round_4.1_final_coding_overall,coding_round_4.1_final_coding_separate,coding_round_4.2_coder_1_answer_1,coding_round_4.2_coder_1_answer_2,coding_round_4.2_coder_2_answer_1,coding_round_4.2_coder_2_answer_2,coding_round_4.2_coder_agreement,coding_round_4.2_final_coding_overall,coding_round_4.2_final_coding_separate,comment,additional comment,type,subjects.confidence,subjects.demotivation,subjects.motivation,subjects.unconfidence,biology_c,biology_d,biology_m,biology_u,chemistry_c,chemistry_d,chemistry_m,chemistry_u,english_c,english_d,english_m,english_u,entrepreneurship_c,entrepreneurship_d,entrepreneurship_m,entrepreneurship_u,french_c,french_d,french_m,french_u,geography_c,geography_d,geography_m,geography_u,history_c,history_d,history_m,history_u,ict_c,ict_d,ict_m,ict_u,kinyarwanda_c,kinyarwanda_d,kinyarwanda_m,kinyarwanda_u,kiswahili_c,kiswahili_d,kiswahili_m,kiswahili_u,literature_c,literature_d,literature_m,literature_u,mathematics_c,mathematics_d,mathematics_m,mathematics_u,physics_c,physics_d,physics_m,physics_u,religion_c,religion_d,religion_m,religion_u,sports_c,sports_d,sports_m,sports_u,mathematics_grades,physics_grades,chemistry_grades,biology_grades,kinyarwanda_grades,english_grades,geography_grades,history_grades,entrepreneurship_grades,ict_grades,religion_grades,french_grades,kiswahili_grades,literature_grades,library.and.clubs_grades,sports_grades
146,motivation,demotivation,A,NS313,NmS313_9,NmS313_9_1,MOTIVATION75S313_9,no,yes,no,17,Female,3,Yes,"Physics,Chemistry","(JN): When you do understand a subject, you can even answer to it.  Because when they bring questions, you fail at those questions and lose hope and motivation of studying that subject.
(DN): If you say a subject is difficult, do you basically mean you don’t understand the subject?
(JN): No, there is a time that the subject might be difficult but you want to understand it. However, you focus on that subject depends on how you want to study it.
(DN): What do you mean if you say a subject is difficult?
(JN): For instance, to answer questions in chemistry is difficult. It is also a challenge for teachers because they do not have enough materials for practice and becomes an obstacle for your learning. Then, once, we are in the national examination, they bring various questions. Same as we did for district exams, most of the questions asked were not seen in class.
(DN): Actually, we once asked two students what does it mean if a subject is difficult? One student said if a subject is difficult you just don’t understand it.  Another student said if a subject is difficult you can still understand it, you just need to put in more work. Who of the two students is right, what do you think?
(JN): The second student was right because you just need to put in more work and understand the subject.
(DN): Why do you think the second one is right?
(JN): It is because when you don’t understand a subject, you can’t come to its end and if they bring a quiz and say you don’t understand it and score a zero, no. You try your best so that you can’t score a zero, and try to succeed.",Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,TASK DIFFICULTY,NA,NA,NA,TASK DIFFICULTY,NA,NA,NA,AGREEMENT,TASK DIFFICULTY,TASK DIFFICULTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,costs/effort,NA,NA,demotivation,"Kinyarwanda,History,Entrepreneurship","Physics,Chemistry",,,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.367,0.479,0.321,0.371,0.511,0.38,0.417,0.444,0.533,0.675,0.75,0.45,0.383,0.6,0.733,0.767
147,motivation,demotivation,A,N67,Nm67_1,Nm67_1_1,MOTIVATION7667_1,yes,yes,yes,14,Female,1,Yes,"Biology,English",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,NEGATIVE,ABILITY,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,ABILITY/ DIFFERENT,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,demotivation,"Biology,Chemistry,Physics,ICT","Biology,English",,,1,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.438,0.494,0.444,0.306,0.467,0.47,0.4,0.375,0.5,0.513,0.75,0.488,0.488,0.65,0.575,0.55
147,motivation,demotivation,A,N67,Nm67_1,Nm67_1_2,MOTIVATION7667_1,no,no,NA,14,Female,1,Yes,"Biology,English",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,NEGATIVE,ABILITY,NA,NA,ABILITY,NA,NA,NA,NONE,ABILITY/ DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,CONSEQUENCE,NA,CONSEQUENCE,NA,AGREEMENT,CONSEQUENCE,consequence,NA,MOTIVATION,demotivation,"Biology,Chemistry,Physics,ICT","Biology,English",,,1,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.438,0.494,0.444,0.306,0.467,0.47,0.4,0.375,0.5,0.513,0.75,0.488,0.488,0.65,0.575,0.55
147,motivation,demotivation,A,N67,Nm67_1,Nm67_1_3,MOTIVATION7667_1,no,no,NA,14,Female,1,Yes,"Biology,English",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,NEGATIVE,ABILITY,NA,NA,ABILITY,NA,NA,NA,CODER 2,ABILITY/ DIFFERENT,NEGATIVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,costs/emotional,NA,NA,demotivation,"Biology,Chemistry,Physics,ICT","Biology,English",,,1,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.438,0.494,0.444,0.306,0.467,0.47,0.4,0.375,0.5,0.513,0.75,0.488,0.488,0.65,0.575,0.55
147,motivation,demotivation,A,N67,Nm67_2,Nm67_2_1,MOTIVATION7667_2,no,yes,yes,14,Female,1,Yes,"Biology,English",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,DIFFERENT,NEGATIVE,NA,NA,NEGATIVE,NA,NA,NA,AGREEMENT,ABILITY/ DIFFERENT,NEGATIVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,costs/emotional,NA,NA,demotivation,"Biology,Chemistry,Physics,ICT","Biology,English",,,1,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.438,0.494,0.444,0.306,0.467,0.47,0.4,0.375,0.5,0.513,0.75,0.488,0.488,0.65,0.575,0.55
147,motivation,demotivation,A,N67,Nm67_2,Nm67_2_2,MOTIVATION7667_2,no,no,NA,14,Female,1,Yes,"Biology,English",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,DIFFERENT,NEGATIVE,NA,NA,NEGATIVE,NA,NA,NA,CODER 1,ABILITY/ DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,CONSEQUENCE,NA,CONSEQUENCE,NA,AGREEMENT,CONSEQUENCE,consequence,NA,MOTIVATION,demotivation,"Biology,Chemistry,Physics,ICT","Biology,English",,,1,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.438,0.494,0.444,0.306,0.467,0.47,0.4,0.375,0.5,0.513,0.75,0.488,0.488,0.65,0.575,0.55
147,motivation,demotivation,A,N67,Nm67_3,Nm67_3_1,MOTIVATION7667_3,no,yes,no,14,Female,1,Yes,"Biology,English",NA,Yes,No,yes,CODER 1,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,NA,NA,NA,DIFFERENT,NA,NA,NA,CODER 1,ABILITY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,demotivation,"Biology,Chemistry,Physics,ICT","Biology,English",,,1,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.438,0.494,0.444,0.306,0.467,0.47,0.4,0.375,0.5,0.513,0.75,0.488,0.488,0.65,0.575,0.55
148,motivation,demotivation,A,NS309,NmS309_6,NmS309_6_1,MOTIVATION78S309_6,yes,yes,yes,16,Female,3,Yes,"Chemistry,Physics",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,DIFFERENT,NA,NA,ABILITY,NEGATIVE,NA,NA,AGREEMENT,ABILITY/ DIFFERENT,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,demotivation,"Maths,English","Chemistry,Physics",,,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.347,0.496,0.371,0.388,0.433,0.457,0.339,0.35,0.392,0.658,0.875,0.383,0.4,0.367,0.683,0.617
148,motivation,demotivation,A,NS309,NmS309_6,NmS309_6_2,MOTIVATION78S309_6,no,no,NA,16,Female,3,Yes,"Chemistry,Physics",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,DIFFERENT,NA,NA,ABILITY,NEGATIVE,NA,NA,CODER 1,ABILITY/ DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOURCE,NA,SOURCE,NA,AGREEMENT,SOURCE,source,NA,SCHOOL SUPPORT [TEACHING QUALITY],demotivation,"Maths,English","Chemistry,Physics",,,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.347,0.496,0.371,0.388,0.433,0.457,0.339,0.35,0.392,0.658,0.875,0.383,0.4,0.367,0.683,0.617
150,motivation,demotivation,B,M165,Mm165_1,Mm165_1_1,MOTIVATION103165_1,yes,yes,no,17,Female,3,Yes,"French,Chemistry",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,NA,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,ABILITY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,demotivation,"Biology,Ikinyarwanda,Maths","French,Chemistry",,,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.354,0.438,0.329,0.477,0.589,0.32,0.233,0.211,0.333,0.725,0.583,0.375,0.513,0.367,0.7,0.967
151,motivation,demotivation,B,M161,Mm161_1,Mm161_1_1,MOTIVATION104161_1,yes,yes,yes,14,Female,3,Yes,"Entrepreneurship,French",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,TASK DIFFICULTY,NA,NA,ABILITY,TASK DIFFICULTY,NA,NA,AGREEMENT,ABILITY/ TASK DIFFICULTY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,demotivation,"Mathematics,Kinyarwanda","Entrepreneurship,French",,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.494,0.683,0.523,0.696,0.714,0.617,0.606,0.45,0.621,0.7,0.825,0.758,0.783,0.617,0.683,0.933
151,motivation,demotivation,B,M161,Mm161_1,Mm161_1_2,MOTIVATION104161_1,no,no,NA,14,Female,3,Yes,"Entrepreneurship,French",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,TASK DIFFICULTY,NA,NA,ABILITY,TASK DIFFICULTY,NA,NA,AGREEMENT,ABILITY/ TASK DIFFICULTY,TASK DIFFICULTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,costs/effort,NA,NA,demotivation,"Mathematics,Kinyarwanda","Entrepreneurship,French",,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.494,0.683,0.523,0.696,0.714,0.617,0.606,0.45,0.621,0.7,0.825,0.758,0.783,0.617,0.683,0.933
151,motivation,demotivation,B,M161,Mm161_2,Mm161_2_1,MOTIVATION104161_2,no,yes,yes,14,Female,3,Yes,"Entrepreneurship,French",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,TASK DIFFICULTY,ABILITY,NA,NA,TASK DIFFICULTY,ABILITY,NA,NA,AGREEMENT,ABILITY/ TASK DIFFICULTY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,demotivation,"Mathematics,Kinyarwanda","Entrepreneurship,French",,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.494,0.683,0.523,0.696,0.714,0.617,0.606,0.45,0.621,0.7,0.825,0.758,0.783,0.617,0.683,0.933
151,motivation,demotivation,B,M161,Mm161_2,Mm161_2_2,MOTIVATION104161_2,no,no,NA,14,Female,3,Yes,"Entrepreneurship,French",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,TASK DIFFICULTY,ABILITY,NA,NA,TASK DIFFICULTY,ABILITY,NA,NA,AGREEMENT,ABILITY/ TASK DIFFICULTY,TASK DIFFICULTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,costs/effort,NA,NA,demotivation,"Mathematics,Kinyarwanda","Entrepreneurship,French",,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.494,0.683,0.523,0.696,0.714,0.617,0.606,0.45,0.621,0.7,0.825,0.758,0.783,0.617,0.683,0.933
151,motivation,demotivation,B,M161,Mm161_3,Mm161_3_1,MOTIVATION104161_3,no,yes,no,14,Female,3,Yes,"Entrepreneurship,French",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,TASK DIFFICULTY,NA,NA,NA,TASK DIFFICULTY,NA,NA,NA,AGREEMENT,TASK DIFFICULTY,TASK DIFFICULTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,costs/effort,NA,NA,demotivation,"Mathematics,Kinyarwanda","Entrepreneurship,French",,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.494,0.683,0.523,0.696,0.714,0.617,0.606,0.45,0.621,0.7,0.825,0.758,0.783,0.617,0.683,0.933
151,motivation,demotivation,B,M161,Mm161_4,Mm161_4_1,MOTIVATION104161_4,no,yes,no,14,Female,3,Yes,"Entrepreneurship,French",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,DIFFERENT,NA,NA,NA,DIFFERENT,NA,NA,NA,AGREEMENT,DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,CONSEQUENCE,NA,SOURCE,NA,CODER 1,CONSEQUENCE,consequence,NA,MOTIVATION,demotivation,"Mathematics,Kinyarwanda","Entrepreneurship,French",,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.494,0.683,0.523,0.696,0.714,0.617,0.606,0.45,0.621,0.7,0.825,0.758,0.783,0.617,0.683,0.933
152,motivation,demotivation,B,M11,Mm11_2,Mm11_2_1,MOTIVATION10511_2,yes,yes,no,16,Female,2,Yes,"Biology,Mathematics,Chemistry,geo",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,NA,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,ABILITY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,demotivation,"Geo,Chem,Bio,Maths","Biology,Mathematics,Chemistry,geo",,,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.508,0.51,0.454,0.438,0.592,0.477,0.497,0.428,0.554,0.583,0.617,0.488,0.638,0.617,0.7,0.8
152,motivation,demotivation,B,M11,Mm11_4,Mm11_4_1,MOTIVATION10511_4,no,yes,no,16,Female,2,Yes,"Biology,Mathematics,Chemistry,geo",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,POSITIVE,NA,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,CONSEQUENCE,NA,CONSEQUENCE,NA,AGREEMENT,CONSEQUENCE,consequence,NA,MOTIVATION,demotivation,"Geo,Chem,Bio,Maths","Biology,Mathematics,Chemistry,geo",,,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.508,0.51,0.454,0.438,0.592,0.477,0.497,0.428,0.554,0.583,0.617,0.488,0.638,0.617,0.7,0.8
152,motivation,demotivation,B,M11,Mm11_5,Mm11_5_1,MOTIVATION10511_5,no,yes,no,16,Female,2,Yes,"Biology,Mathematics,Chemistry,geo",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,NA,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,ABILITY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,demotivation,"Geo,Chem,Bio,Maths","Biology,Mathematics,Chemistry,geo",,,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.508,0.51,0.454,0.438,0.592,0.477,0.497,0.428,0.554,0.583,0.617,0.488,0.638,0.617,0.7,0.8
152,motivation,demotivation,B,M11,Mm11_6,Mm11_6_1,MOTIVATION10511_6,no,yes,no,16,Female,2,Yes,"Biology,Mathematics,Chemistry,geo",NA,Yes,Yes,yes,AGREEMENT,No,No,no,AGREEMENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,"Geo,Chem,Bio,Maths","Biology,Mathematics,Chemistry,geo",,,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.508,0.51,0.454,0.438,0.592,0.477,0.497,0.428,0.554,0.583,0.617,0.488,0.638,0.617,0.7,0.8
152,motivation,demotivation,B,M11,Mm11_7,Mm11_7_1,MOTIVATION10511_7,no,yes,no,16,Female,2,Yes,"Biology,Mathematics,Chemistry,geo",NA,Yes,Yes,yes,AGREEMENT,No,No,no,AGREEMENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,"Geo,Chem,Bio,Maths","Biology,Mathematics,Chemistry,geo",,,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.508,0.51,0.454,0.438,0.592,0.477,0.497,0.428,0.554,0.583,0.617,0.488,0.638,0.617,0.7,0.8
152,motivation,demotivation,B,M11,Mm11_8,Mm11_8_1,MOTIVATION10511_8,no,yes,no,16,Female,2,Yes,"Biology,Mathematics,Chemistry,geo",NA,Yes,Yes,yes,AGREEMENT,No,No,no,AGREEMENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,"Geo,Chem,Bio,Maths","Biology,Mathematics,Chemistry,geo",,,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.508,0.51,0.454,0.438,0.592,0.477,0.497,0.428,0.554,0.583,0.617,0.488,0.638,0.617,0.7,0.8
153,motivation,motivation,A,N46,Nm46_1,Nm46_1_1,MOTIVATION8046_1,yes,yes,yes,13,Female,1,Yes,"Biology,Ikinyirwanda",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,ABILITY,NA,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,ABILITY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,motivation,,,"Biology,Ikinyirwanda","Francais,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.319,0.454,0.413,0.379,0.506,0.473,0.356,0.5,0.508,0.6,0.325,0.5,0.383,0.567,0.583,0.933
153,motivation,motivation,A,N46,Nm46_1,Nm46_1_2,MOTIVATION8046_1,no,no,NA,13,Female,1,Yes,"Biology,Ikinyirwanda",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,ABILITY,NA,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,ABILITY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,motivation,,,"Biology,Ikinyirwanda","Francais,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.319,0.454,0.413,0.379,0.506,0.473,0.356,0.5,0.508,0.6,0.325,0.5,0.383,0.567,0.583,0.933
153,motivation,motivation,A,N46,Nm46_10,Nm46_10_1,MOTIVATION8046_10,no,yes,yes,13,Female,1,Yes,"Biology,Ikinyirwanda",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,ABILITY,POSITIVE,NA,NA,ABILITY,POSITIVE,NA,NA,AGREEMENT,ABILITY/ POSITIVE,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,motivation,,,"Biology,Ikinyirwanda","Francais,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.319,0.454,0.413,0.379,0.506,0.473,0.356,0.5,0.508,0.6,0.325,0.5,0.383,0.567,0.583,0.933
