"sno_student","questionnaire_classification_final","questionnaire_type_initial","school","sno_questionnaire","sno_statement","sno_segment","sno","statement_first","statement_unique","statement_coded_multiple","age","gender","school_grade","consent_given","what_subjects_listed","what follow-up statenents given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_3_final_coding_separate","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.1_final_coding_separate","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","coding_round_4.2_final_coding_separate","comment","additional comment","statement_Kinyarwanda","statement_English","type","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_c","biology_d","biology_m","biology_u","chemistry_c","chemistry_d","chemistry_m","chemistry_u","english_c","english_d","english_m","english_u","entrepreneurship_c","entrepreneurship_d","entrepreneurship_m","entrepreneurship_u","french_c","french_d","french_m","french_u","geography_c","geography_d","geography_m","geography_u","history_c","history_d","history_m","history_u","ict_c","ict_d","ict_m","ict_u","kinyarwanda_c","kinyarwanda_d","kinyarwanda_m","kinyarwanda_u","kiswahili_c","kiswahili_d","kiswahili_m","kiswahili_u","literature_c","literature_d","literature_m","literature_u","mathematics_c","mathematics_d","mathematics_m","mathematics_u","physics_c","physics_d","physics_m","physics_u","religion_c","religion_d","religion_m","religion_u","sports_c","sports_d","sports_m","sports_u","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
"10","motivation","demotivation","A","N51","Nm51_1","Nm51_1_1","MOTIVATION451_1","yes","yes","yes","13","Male","1","Yes","Kiswahiri,Chemistry,Biology","When you don’t know something and you work on it and find you failed at it. Then, you show to other students, they make fun of you and makes you angry and you feel, you won’t do it again.","Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY","NEGATIVE",NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY/ DIFFERENT/ NEGATIVE","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"NTA BA MBIZI NEZA. IYO NTABIZI NCIKA INTEGE NKUMVA NTASHAKA KUBIKORA KUBERA KO NUBUNDI IYO MBIKOZE NKABYICA NUBUNDI MBA MBONA NKOREYE UBUSA BYOSE ARI ZERO","I DON’T KNOW IT WELL. WHEN I DON’T KNOW I GET DISCOURAGED AND FEEL LIKE I DON’T WANT TO DO IT BECAUSE,  WHEN I DO IT AND FAIL, I FEEL LIKE IT IS A WASTE OF TIME, IT'S ALL ZERO","demotivation","Biology, Chemistry, Swahili","Kiswahiri,Chemistry,Biology","","",1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.367,0.604,0.538,0.446,0.461,0.543,0.372,0.372,0.425,0.767,0.8,0.508,0.583,0.533,0.583,0.65
"10","motivation","demotivation","A","N51","Nm51_1","Nm51_1_2","MOTIVATION451_1","no","no",NA,"13","Male","1","Yes","Kiswahiri,Chemistry,Biology","When you don’t know something and you work on it and find you failed at it. Then, you show to other students, they make fun of you and makes you angry and you feel, you won’t do it again.","Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY","NEGATIVE",NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY/ DIFFERENT/ NEGATIVE","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"NTA BA MBIZI NEZA. IYO NTABIZI NCIKA INTEGE NKUMVA NTASHAKA KUBIKORA KUBERA KO NUBUNDI IYO MBIKOZE NKABYICA NUBUNDI MBA MBONA NKOREYE UBUSA BYOSE ARI ZERO","I DON’T KNOW IT WELL. WHEN I DON’T KNOW I GET DISCOURAGED AND FEEL LIKE I DON’T WANT TO DO IT BECAUSE,  WHEN I DO IT AND FAIL, I FEEL LIKE IT IS A WASTE OF TIME, IT'S ALL ZERO","demotivation","Biology, Chemistry, Swahili","Kiswahiri,Chemistry,Biology","","",1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.367,0.604,0.538,0.446,0.461,0.543,0.372,0.372,0.425,0.767,0.8,0.508,0.583,0.533,0.583,0.65
"10","motivation","demotivation","A","N51","Nm51_1","Nm51_1_3","MOTIVATION451_1","no","no",NA,"13","Male","1","Yes","Kiswahiri,Chemistry,Biology","When you don’t know something and you work on it and find you failed at it. Then, you show to other students, they make fun of you and makes you angry and you feel, you won’t do it again.","Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY","NEGATIVE",NA,NA,"ABILITY",NA,NA,NA,"CODER 1","ABILITY/ DIFFERENT/ NEGATIVE","NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"NTA BA MBIZI NEZA. IYO NTABIZI NCIKA INTEGE NKUMVA NTASHAKA KUBIKORA KUBERA KO NUBUNDI IYO MBIKOZE NKABYICA NUBUNDI MBA MBONA NKOREYE UBUSA BYOSE ARI ZERO","I DON’T KNOW IT WELL. WHEN I DON’T KNOW I GET DISCOURAGED AND FELL LIKE I DON’T WANT TO DO IT BECAUSE,  WHEN I DO IT AND FAIL, I FELL LIKE IT IS A WASTE OF TIME, IT'S ALL ZERO","demotivation","Biology, Chemistry, Swahili","Kiswahiri,Chemistry,Biology","","",1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.367,0.604,0.538,0.446,0.461,0.543,0.372,0.372,0.425,0.767,0.8,0.508,0.583,0.533,0.583,0.65
"10","motivation","demotivation","A","N51","Nm51_1","Nm51_1_4","MOTIVATION451_1","no","no",NA,"13","Male","1","Yes","Kiswahiri,Chemistry,Biology","When you don’t know something and you work on it and find you failed at it. Then, you show to other students, they make fun of you and makes you angry and you feel, you won’t do it again.","Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY","NEGATIVE",NA,NA,"ABILITY",NA,NA,NA,"CODER 1","ABILITY/ DIFFERENT/ NEGATIVE","NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"NTA BA MBIZI NEZA. IYO NTABIZI NCIKA INTEGE NKUMVA NTASHAKA KUBIKORA KUBERA KO NUBUNDI IYO MBIKOZE NKABYICA NUBUNDI MBA MBONA NKOREYE UBUSA BYOSE ARI ZERO","I DON’T KNOW IT WELL. WHEN I DON’T KNOW I GET DISCOURAGED AND FELL LIKE I DON’T WANT TO DO IT BECAUSE,  WHEN I DO IT AND FAIL, I FELL LIKE IT IS A WASTE OF TIME, IT'S ALL ZERO","demotivation","Biology, Chemistry, Swahili","Kiswahiri,Chemistry,Biology","","",1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.367,0.604,0.538,0.446,0.461,0.543,0.372,0.372,0.425,0.767,0.8,0.508,0.583,0.533,0.583,0.65
"10","motivation","demotivation","A","N51","Nm51_1","Nm51_1_5","MOTIVATION451_1","no","no",NA,"13","Male","1","Yes","Kiswahiri,Chemistry,Biology","When you don’t know something and you work on it and find you failed at it. Then, you show to other students, they make fun of you and makes you angry and you feel, you won’t do it again.","Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY","NEGATIVE",NA,NA,"ABILITY",NA,NA,NA,"NONE","ABILITY/ DIFFERENT/ NEGATIVE","DIFFERENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOURCE",NA,"SOURCE",NA,"AGREEMENT","SOURCE","value/utility/useless","CHANGED LATER",NA,"NTA BA MBIZI NEZA. IYO NTABIZI NCIKA INTEGE NKUMVA NTASHAKA KUBIKORA KUBERA KO NUBUNDI IYO MBIKOZE NKABYICA NUBUNDI MBA MBONA NKOREYE UBUSA BYOSE ARI ZERO","I DON’T KNOW IT WELL. WHEN I DON’T KNOW I GET DISCOURAGED AND FELL LIKE I DON’T WANT TO DO IT BECAUSE,  WHEN I DO IT AND FAIL, I FEEL LIKE IT IS A WASTE OF TIME, IT'S ALL ZERO","demotivation","Biology, Chemistry, Swahili","Kiswahiri,Chemistry,Biology","","",1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.367,0.604,0.538,0.446,0.461,0.543,0.372,0.372,0.425,0.767,0.8,0.508,0.583,0.533,0.583,0.65
"10","motivation","demotivation","A","N51","Nm51_2","Nm51_2_1","MOTIVATION451_2","no","yes","no","13","Male","1","Yes","Kiswahiri,Chemistry,Biology",NA,"Yes","No","no","CODER 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARIKO WENDA MWAZANGIRA INAMA NKISUBIRA HO KUKO N'UMVA NANJYE NSHAKA KUZATSINDA","BUT MAYBE YOU COULD ADVISE ME, AND CORRECT MYSELF BECAUSE  I TOO WANT TO SUCCEED",NA,"Biology, Chemistry, Swahili","Kiswahiri,Chemistry,Biology","","",1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.367,0.604,0.538,0.446,0.461,0.543,0.372,0.372,0.425,0.767,0.8,0.508,0.583,0.533,0.583,0.65
"100","motivation","motivation","B","M77","Mm77_1","Mm77_1_1","MOTIVATION6877_1","yes","yes","yes","15","Female","1","Yes","Ikinyarwanda,History,Geography",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE","UTILITY",NA,NA,"POSITIVE","UTILITY",NA,NA,"AGREEMENT","POSITIVE/ UTILITY","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"ARI BYIZA KANDI MBONA BIZANGIRIRA AKAMARO","IT IS GOOD AND I WILL BENEFIT FROM IT","motivation","","","Ikinyarwanda,History,Geography","Maths,English",NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.383,0.394,0.373,0.358,0.464,0.442,0.286,0.256,0.396,0.588,0.617,0.596,0.4,0.467,0.517,0.967
"100","motivation","motivation","B","M77","Mm77_1","Mm77_1_2","MOTIVATION6877_1","no","no",NA,"15","Female","1","Yes","Ikinyarwanda,History,Geography",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE","UTILITY",NA,NA,"POSITIVE","UTILITY",NA,NA,"AGREEMENT","POSITIVE/ UTILITY","UTILITY","NOT SPECIFIED",NA,NA,"NOT SPECIFIED",NA,NA,"AGREEMENT","OTHER","OTHER",NA,NA,NA,NA,NA,NA,"value/utility/other",NA,NA,"ARI BYIZA KANDI MBONA BIZANGIRIRA AKAMARO","IT IS GOOD AND I WILL BENEFIT FROM IT","motivation","","","Ikinyarwanda,History,Geography","Maths,English",NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.383,0.394,0.373,0.358,0.464,0.442,0.286,0.256,0.396,0.588,0.617,0.596,0.4,0.467,0.517,0.967
"100","motivation","motivation","B","M77","Mm77_2","Mm77_2_1","MOTIVATION6877_2","no","yes","no","15","Female","1","Yes","Ikinyarwanda,History,Geography",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"DIFFERENT",NA,NA,NA,"CODER 2","DIFFERENT","DIFFERENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONSEQUENCE",NA,"CONSEQUENCE",NA,"AGREEMENT","CONSEQUENCE","consequence",NA,"MOTIVATION","BITUMA NDUHURA UBWONKO","IT MAKES ME TO RELAX THE BRAIN","motivation","","","Ikinyarwanda,History,Geography","Maths,English",NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.383,0.394,0.373,0.358,0.464,0.442,0.286,0.256,0.396,0.588,0.617,0.596,0.4,0.467,0.517,0.967
"100","motivation","motivation","B","M77","Mm77_3","Mm77_3_1","MOTIVATION6877_3","no","yes","no","15","Female","1","Yes","Ikinyarwanda,History,Geography",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","DIFFERENT",NA,NA,NA,"DIFFERENT",NA,NA,NA,"NONE","UTILITY","UTILITY","GENERAL",NA,NA,"GENERAL",NA,NA,"AGREEMENT","GENERAL","GENERAL",NA,NA,NA,NA,NA,NA,"value/utility/general",NA,NA,"KUBERA KO ARI BYIZA MUBUZIMA","BECAUSE IT IS GOOD FOR LIFE","motivation","","","Ikinyarwanda,History,Geography","Maths,English",NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.383,0.394,0.373,0.358,0.464,0.442,0.286,0.256,0.396,0.588,0.617,0.596,0.4,0.467,0.517,0.967
"100","motivation","motivation","B","M77","Mm77_4","Mm77_4_1","MOTIVATION6877_4","no","yes","no","15","Female","1","Yes","Ikinyarwanda,History,Geography",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE",NA,NA,NA,"POSITIVE",NA,NA,NA,"AGREEMENT","POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"BINTERA KWISHIMA","IT EXCITES ME","motivation","","","Ikinyarwanda,History,Geography","Maths,English",NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.383,0.394,0.373,0.358,0.464,0.442,0.286,0.256,0.396,0.588,0.617,0.596,0.4,0.467,0.517,0.967
"100","motivation","motivation","B","M77","Mm77_5","Mm77_5_1","MOTIVATION6877_5","no","yes","no","15","Female","1","Yes","Ikinyarwanda,History,Geography",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE",NA,NA,NA,"UTILITY",NA,NA,NA,"CODER 2","UTILITY","UTILITY","LEARNING",NA,NA,"SCHOOL",NA,NA,"CODER 1","LEARNING","LEARNING",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",NA,NA,"BINTERA KUMENYA BYIMBITSE","IT MAKES ME KNOW MORE","motivation","","","Ikinyarwanda,History,Geography","Maths,English",NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.383,0.394,0.373,0.358,0.464,0.442,0.286,0.256,0.396,0.588,0.617,0.596,0.4,0.467,0.517,0.967
"101","motivation","motivation","B","M107","Mm107_1","Mm107_1_1","MOTIVATION69107_1","yes","yes","no","13","Female","1","Yes","Biology,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","GOALS",NA,NA,NA,"GOALS",NA,NA,NA,"AGREEMENT","GOALS","GOALS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/general","CHANGED LATER","JOB UTILITY","AYO MASOMO NSHOBORA KUYIGA NKABONA AKAZI","I MIGHT STUDY FOR THOSE SUBJECTS/LESSONS AND GET A JOB","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"101","motivation","motivation","B","M107","Mm107_2","Mm107_2_1","MOTIVATION69107_2","no","yes","no","13","Female","1","Yes","Biology,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"AYO MASOMO MBA NYUMVA","I UNDERSTAND THOSE SUBJECTS/LESSONS","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"101","motivation","motivation","B","M107","Mm107_3","Mm107_3_1","MOTIVATION69107_3","no","yes","no","13","Female","1","Yes","Biology,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"MBA NZIKO NYATSINDA","I KNOW I WILL SUCEED","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"101","motivation","motivation","B","M107","Mm107_4","Mm107_4_1","MOTIVATION69107_4","no","yes","no","13","Female","1","Yes","Biology,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE",NA,NA,NA,"POSITIVE",NA,NA,NA,"AGREEMENT","POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"MBA BYISHIMIYE","I AM HAPPY ABOUT IT","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"101","motivation","motivation","B","M107","Mm107_5","Mm107_5_1","MOTIVATION69107_5","no","yes","no","13","Female","1","Yes","Biology,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"MBA NUMVA NZABIKORA","I FEEL THAT I WILL BE ABLE/CAPABLE TO DO IT","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"101","motivation","motivation","B","M107","Mm107_6","Mm107_6_1","MOTIVATION69107_6","no","yes","no","13","Female","1","Yes","Biology,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","DIFFERENT",NA,NA,NA,"DIFFERENT",NA,NA,NA,"AGREEMENT","DIFFERENT","DIFFERENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONSEQUENCE",NA,"CONSEQUENCE",NA,"AGREEMENT","CONSEQUENCE","consequence",NA,"MOTIVATION","MBA NUMVA NAGERAGEZA","I FEEL LIKE I SHOULD TRY","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"101","motivation","motivation","B","M107","Mm107_7","Mm107_7_1","MOTIVATION69107_7","no","yes","no","13","Female","1","Yes","Biology,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE",NA,NA,NA,"POSITIVE",NA,NA,NA,"AGREEMENT","POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"MBA NUMVA MBIKUNZE","I FEEL LIKE I LOVE IT","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"102","motivation","demotivation","A","NS315","NmS315_1","NmS315_1_1","MOTIVATION54S315_1","yes","yes","no","16","Male","3","Yes","Geo,Physics",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Motivation","motivation","CODER 2","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"IGIHE CYOSE UTSINDA","I SUCCEED IT ALL THE TIME","motivation","History,Kinyarwanda","Geo,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.606,0.658,0.575,0.6,0.539,0.517,0.572,0.506,0.517,0.825,0.85,0.483,0.367,0.45,0.767,0.85
"102","motivation","demotivation","A","NS315","NmS315_2","NmS315_2_1","MOTIVATION54S315_2","no","yes","no","16","Male","3","Yes","Geo,Physics",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","NEGATIVE",NA,NA,NA,"NEGATIVE",NA,NA,NA,"AGREEMENT","NEGATIVE","NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"MWANGA","I HATE","demotivation","History,Kinyarwanda","Geo,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.606,0.658,0.575,0.6,0.539,0.517,0.572,0.506,0.517,0.825,0.85,0.483,0.367,0.45,0.767,0.85
